,Parent,Tag,ContainedInStructure,ObjectPlacement,Representation,ObjectType,GlobalId,OwnerHistory,Name,Description,ODAUniqueID,IsDefinedBy,NOI_UUID,ConnectedTo,HasAssociations,HasOpenings,ConnectedFrom,OverallWidth,Reference,OverallHeight,FillsVoids,Einheit,V9,V8,V7,V6,ShapeType,PredefinedType,Gewerk,InteriorOrExteriorSpace,LongName,ElevationWithFlooring,Flchenart_Wohnflche,CompositionType,Decomposes,Faktor_DIN277,SpaceTemperatureMax,SpaceTemperatureMin,Faktor,Ortscode_Geschobezeichnung,Faktor_Wohnflche_Raum,Flchenart_DIN277,Umschlieungsart
381083,Liegenschaft,,384879,380890,381079,,2ZABbd35XBkwFPfNKaAjTf,4,3D Element,,381083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381302,Liegenschaft,,384879,381109,381298,,0sZDk8Hg1CHgkroSg0IvLZ,4,3D Element,,381302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381520,Liegenschaft,,384879,381328,381516,,3SwYxOCOv9JwjKGElaIN$m,4,3D Element,,381520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381739,Liegenschaft,,384879,381546,381735,,3rUJY4RzH2Yx$P8TZLIZcF,4,3D Element,,381739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381958,Liegenschaft,,384879,381765,381954,,0M1K9lzAb43ggsL65aCqDh,4,3D Element,,381958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382176,Liegenschaft,,384879,381984,382172,,2qjdX$40fFnedwa8mQkgtx,4,3D Element,,382176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382395,Liegenschaft,,384879,382203,382391,,1Ghd6EFij9WxuS94fn3QOg,4,3D Element,,382395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382614,Liegenschaft,,384879,382421,382610,,2l3sZsHg9Akhl_LPEZtv_t,4,3D Element,,382614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382833,Liegenschaft,,384879,382640,382828,,11wkZDzoX8p9oWnukiXn53,4,3D Element,,382833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383051,Liegenschaft,,384879,382859,383047,,24RFQv73LCTAHxs1GxQU_k,4,3D Element,,383051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383270,Liegenschaft,,384879,383077,383266,,1Pog71gnT60RpjP_fxd$Fq,4,3D Element,,383270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383489,Liegenschaft,,384879,383296,383485,,2mj5zKWT9BRw4WWjt_c8WU,4,3D Element,,383489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383707,Liegenschaft,,384879,383515,383703,,2Kt01nAOX5qfoCo$zXp3MM,4,3D Element,,383707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383926,Liegenschaft,,384879,383734,383922,,3sFrbwZRD0geDM6VpdEOjo,4,3D Element,,383926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384145,Liegenschaft,,384879,383952,384141,,1TG7NIFs90wweThDIXmlyU,4,3D Element,,384145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384363,Liegenschaft,,384879,384171,384359,,0077$_PUX10ge4jT8cTdPs,4,3D Element,,384363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384582,Liegenschaft,,384879,384390,384578,,0Y8vonKwTD18IqZ1zM1Sdx,4,3D Element,,384582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384801,Liegenschaft,,384879,384608,384797,,2wK7_NoBz00P3CR4ROPeFy,4,3D Element,,384801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384853,Liegenschaft,,384879,384840,384849,,2fXedhg053qg_znwXm5rKM,4,,,384853,384876,9899e4a3-bdc1-11db-af59-0030057e0ab1--24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83374,Kellergeschoss,,385053,83361,83370,,2gLxwZ5WH4owPzsgHd5pwf,4,,,83374,83397,b2a0e22a-2165-11db-af45-0030057e0ab1--0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83432,Kellergeschoss,,385053,83419,83428,,1xO$UzGsD8C83ehxjiMLhx,4,,,83432,83456,b2a0e22a-2165-11db-af45-0030057e0ab1--0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173440,Erdgeschoss,,384931,173427,173436,,0zKrfj_0T5MxMmLdvmBg9Q,4,,,173440,173463,3d434e23-2215-11db-af45-0030057e0ab1--0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173498,Erdgeschoss,,384931,173485,173494,,1Mve14Jab4MuoH$j3mFdUF,4,,,173498,173521,3d434e23-2215-11db-af45-0030057e0ab1--0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273090,1. Obergeschoss,,384987,273077,273086,,0Um5lnrcP9QOXHTW34hIPB,4,,,273090,273113,04dcbe4f-2226-11db-af45-0030057e0ab1--0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273149,1. Obergeschoss,,384987,273136,273145,,3PqP4Rlmz1puvco1wN48WA,4,,,273149,273172,04dcbe4f-2226-11db-af45-0030057e0ab1--0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370840,2. Obergeschoss,,385111,370827,370836,,1S$m_g309Flv$C_xqH$D7v,4,,,370840,370863,6b89f2c7-223d-11db-af45-0030057e0ab1--0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370898,2. Obergeschoss,,385111,370885,370894,,27glamBGD8d8O1QrPe4A2t,4,,,370898,370921,6b89f2c7-223d-11db-af45-0030057e0ab1--0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Kellergeschoss,,385053,224,227,,3ZBm3g13LBewQtuRsHexS9,4,,,333,379,b2a0e22a-2165-11db-af45-0030057e0ab1--7,"83483,83511,83539,83568",290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,Kellergeschoss,,385053,396,399,,3jCSQJWKT3QRSrn3jL_TK2,4,,,500,545,b2a0e22a-2165-11db-af45-0030057e0ab1--9,"83596,83624,83652,83680,83709,83737",461,"785,1024,1263,1501,1740,1979,2218,2457,2696,2935,3173,3412,3651,3890,4129,4368,4607,4846,5084,5323",83483,,,,,,,,,,,,,,,,,,,,,,,,,,
5443,Kellergeschoss,,385053,5339,5342,,19H9Ciluf1PeVo6femzgtU,4,,,5443,5489,b2a0e22a-2165-11db-af45-0030057e0ab1--18,"83765,83793,83822,83850,83878,83906,83934",5405,"7538,9575,11613,13651,15689",83511,,,,,,,,,,,,,,,,,,,,,,,,,,
15809,Kellergeschoss,,385053,15705,15708,,3iq7e9y7n0Hhp$neZQYaSs,4,,,15809,15855,b2a0e22a-2165-11db-af45-0030057e0ab1--22,"83963,83991,84019",15771,18973,83765,,,,,,,,,,,,,,,,,,,,,,,,,,
19093,Kellergeschoss,,385053,18989,18992,,1jcRLVUbD2vPQJ8utwLm$6,4,,,19093,19138,b2a0e22a-2165-11db-af45-0030057e0ab1--24,"84047,84075,84104",19055,22257,83793,,,,,,,,,,,,,,,,,,,,,,,,,,
22376,Kellergeschoss,,385053,22273,22276,,0wDaqrmTT1XhTwyTmrKTah,4,,,22376,22422,b2a0e22a-2165-11db-af45-0030057e0ab1--35,,22338,,"83596,83822",,,,,,,,,,,,,,,,,,,,,,,,,,
22543,Kellergeschoss,,385053,22439,22442,,25VgOimyj2fxJ04APXUVBy,4,,,22543,22588,b2a0e22a-2165-11db-af45-0030057e0ab1--20,"84132,84160,84188,84217,84245",22504,"24627,26665,28703,30741,32779,34817","83539,83963",,,,,,,,,,,,,,,,,,,,,,,,,,
34937,Kellergeschoss,,385053,34833,34836,,0SNKb7FtT1shnxnCbwCNvH,4,,,34937,34982,b2a0e22a-2165-11db-af45-0030057e0ab1--37,"84273,84301",34898,"37021,39059",84047,,,,,,,,,,,,,,,,,,,,,,,,,,
39179,Kellergeschoss,,385053,39075,39078,,3krOgPkrj3zfq9xsnOXQsw,4,,,39179,39224,b2a0e22a-2165-11db-af45-0030057e0ab1--13,"84329,84358,84386,84414,84442",39140,"39464,39703,39942,40181,40419,40658,40897,41136,41375,41614,41853,42091","83568,83991",,,,,,,,,,,,,,,,,,,,,,,,,,
42211,Kellergeschoss,,385053,42108,42111,,3Poldq9xb9uxcLuFceyAfI,4,,,42211,42257,b2a0e22a-2165-11db-af45-0030057e0ab1--45,"84471,84499,84527",42173,"42497,42736,42974,43213,43452,43691,43930,44169,44408,44646,44885,45124",84075,,,,,,,,,,,,,,,,,,,,,,,,,,
45244,Kellergeschoss,,385053,45140,45143,,0x3$5veur0C9XPUtcW4DtK,4,,,45244,45289,b2a0e22a-2165-11db-af45-0030057e0ab1--53,,45206,,"83624,83850",,,,,,,,,,,,,,,,,,,,,,,,,,
45410,Kellergeschoss,,385053,45307,45310,,0nB0z2Ul56U8uDjoYhbRPg,4,,,45410,45456,b2a0e22a-2165-11db-af45-0030057e0ab1--55,,45372,,"83652,83878",,,,,,,,,,,,,,,,,,,,,,,,,,
45577,Kellergeschoss,,385053,45473,45476,,28IdhNTCfEdB4WAL4gAl0$,4,,,45577,45622,b2a0e22a-2165-11db-af45-0030057e0ab1--57,,45538,,"83680,83906",,,,,,,,,,,,,,,,,,,,,,,,,,
45743,Kellergeschoss,,385053,45639,45642,,0a8PXes0D1h9Tmiwqz0q7C,4,,,45743,45788,b2a0e22a-2165-11db-af45-0030057e0ab1--59,,45705,48907,"83709,83934,84273,84471",,,,,,,,,,,,,,,,,,,,,,,,,,
49027,Kellergeschoss,,385053,48923,48926,,3Bol$bMP90i9EeMR$z_GUB,4,,,49027,49072,b2a0e22a-2165-11db-af45-0030057e0ab1--61,,48988,,"84301,84499",,,,,,,,,,,,,,,,,,,,,,,,,,
49193,Kellergeschoss,,385053,49089,49092,,1mWQDoNAXCEAgp5wNynn6P,4,,,49193,49238,b2a0e22a-2165-11db-af45-0030057e0ab1--63,,49155,,"84132,84329",,,,,,,,,,,,,,,,,,,,,,,,,,
49359,Kellergeschoss,,385053,49255,49258,,3KD8FMV2T03h4tcXdGH8yn,4,,,49359,49405,b2a0e22a-2165-11db-af45-0030057e0ab1--65,,49321,,"84160,84358",,,,,,,,,,,,,,,,,,,,,,,,,,
49526,Kellergeschoss,,385053,49422,49425,,0FIHj4KwD7O9v0jt7dGJR8,4,,,49526,49571,b2a0e22a-2165-11db-af45-0030057e0ab1--67,,49487,,"84188,84386",,,,,,,,,,,,,,,,,,,,,,,,,,
49692,Kellergeschoss,,385053,49588,49591,,0zZg5dALfFLfBgmtA0tg2S,4,,,49692,49737,b2a0e22a-2165-11db-af45-0030057e0ab1--69,,49654,,"84217,84414",,,,,,,,,,,,,,,,,,,,,,,,,,
49858,Kellergeschoss,,385053,49754,49757,,1r0ZmvrzPBSBqANlU_DSVv,4,,,49858,49904,b2a0e22a-2165-11db-af45-0030057e0ab1--71,,49820,,"84245,84442",,,,,,,,,,,,,,,,,,,,,,,,,,
50024,Kellergeschoss,,385053,49921,49924,,3cQbNkRuvFyvSf0uo$g7VP,4,,,50024,50070,b2a0e22a-2165-11db-af45-0030057e0ab1--11,,49986,,"83737,84527",,,,,,,,,,,,,,,,,,,,,,,,,,
80714,Kellergeschoss,,385053,80610,80613,,0MoH2fUNL3UOtbEm8Ciymo,4,,,80714,80760,b2a0e22a-2165-11db-af45-0030057e0ab1--29,,80676,,"84019,84104",,,,,,,,,,,,,,,,,,,,,,,,,,
84649,Erdgeschoss,,384931,84545,84548,,1kUjM7ytr7k9VLiCvrdlEK,4,,,84649,84694,3d434e23-2215-11db-af45-0030057e0ab1--31,"173548,173577,173605,173633",84611,84934,,,,,,,,,,,,,,,,,,,,,,,,,,,
85054,Erdgeschoss,,384931,84950,84953,,1wpah65_H0AQZmsepgrh2l,4,,,85054,85099,3d434e23-2215-11db-af45-0030057e0ab1--34,"173661,173690,173718,173746,173774,173802",85016,"88218,88457",,,,,,,,,,,,,,,,,,,,,,,,,,,
88577,Erdgeschoss,,384931,88473,88476,,0kieLw52D3mwuBE42IXgLA,4,,,88577,88622,3d434e23-2215-11db-af45-0030057e0ab1--35,"173831,173859,173887,173915,173944,173972",88538,"91740,91979",,,,,,,,,,,,,,,,,,,,,,,,,,,
92099,Erdgeschoss,,384931,91995,91998,,2CZerX9YD9iAtXNmJCJF6v,4,,,92099,92145,3d434e23-2215-11db-af45-0030057e0ab1--42,"174000,174028",92061,"94183,96221,98259","173548,173661",,,,,,,,,,,,,,,,,,,,,,,,,,
98379,Erdgeschoss,,384931,98275,98278,,205jiGm_n77BoRB8LBiUiT,4,,,98379,98425,3d434e23-2215-11db-af45-0030057e0ab1--43,"174056,174085,174113,174141,174169,174198",98341,"100464,102501,104539,106577,108615,110653",173831,,,,,,,,,,,,,,,,,,,,,,,,,,
110773,Erdgeschoss,,384931,110669,110672,,3MBJsO2ubBEBpGUsxEMrE8,4,,,110773,110818,3d434e23-2215-11db-af45-0030057e0ab1--44,"174226,174254",110735,"111058,111297,111536,111775,112014,112253,112491,112730,112969,113208,113447,113686","173577,173690",,,,,,,,,,,,,,,,,,,,,,,,,,
113806,Erdgeschoss,,384931,113702,113705,,0Acip40E54phTZubZtqgvj,4,,,113806,113851,3d434e23-2215-11db-af45-0030057e0ab1--45,"174282,174310,174339,174367,174395,174423",113767,"114091,114330,114569,114808,115046,115285,115524,115763,116002,116241,116480,116719",173859,,,,,,,,,,,,,,,,,,,,,,,,,,
116838,Erdgeschoss,,384931,116735,116738,,2ouAV6yzP6lOReEa2n4h5N,4,,,116838,116884,3d434e23-2215-11db-af45-0030057e0ab1--60,,116800,,"174056,174282",,,,,,,,,,,,,,,,,,,,,,,,,,
117005,Erdgeschoss,,384931,116901,116904,,0w0hyWR_D3OxMTNSxu4_4V,4,,,117005,117050,3d434e23-2215-11db-af45-0030057e0ab1--66,,116966,,"174000,174226",,,,,,,,,,,,,,,,,,,,,,,,,,
117171,Erdgeschoss,,384931,117067,117070,,3H1totMOnBjO7WOh$I08Rd,4,,,117171,117216,3d434e23-2215-11db-af45-0030057e0ab1--77,,117133,,"174028,174254",,,,,,,,,,,,,,,,,,,,,,,,,,
117337,Erdgeschoss,,384931,117234,117237,,2aa$deO356uRk4qxGtr1nF,4,,,117337,117383,3d434e23-2215-11db-af45-0030057e0ab1--103,"174452,174480",117299,117623,"174085,174310",,,,,,,,,,,,,,,,,,,,,,,,,,
117743,Erdgeschoss,,384931,117639,117642,,2T5LFNjM98ZBHumC1lGZSL,4,,,117743,117788,3d434e23-2215-11db-af45-0030057e0ab1--33,"174508,174536,174564",117704,"119827,121865,123903,125941","173605,173718",,,,,,,,,,,,,,,,,,,,,,,,,,
126060,Erdgeschoss,,384931,125957,125960,,3esRxaaxr1J8zbHHWydnjc,4,,,126060,126106,3d434e23-2215-11db-af45-0030057e0ab1--573,174593,126022,"128145,130183","173887,174452",,,,,,,,,,,,,,,,,,,,,,,,,,
130303,Erdgeschoss,,384931,130199,130202,,2Oeotzn_L1uOaV7l2$M2lp,4,,,130303,130348,3d434e23-2215-11db-af45-0030057e0ab1--599,,130264,"130588,130827,132147","173746,173915",,,,,,,,,,,,,,,,,,,,,,,,,,
132267,Erdgeschoss,,384931,132163,132166,,1Miod07Cv3afc7Lg1EUW67,4,,,132267,132312,3d434e23-2215-11db-af45-0030057e0ab1--32,"174621,174649,174677",132229,"132552,132791,133030,133269,133508,133747,133985,134224,134463,134702,134941,135180","173633,173774",,,,,,,,,,,,,,,,,,,,,,,,,,
135300,Erdgeschoss,,384931,135196,135199,,0tNCJMdPPEovV9YxOjxa6d,4,,,135300,135345,3d434e23-2215-11db-af45-0030057e0ab1--610,174706,135261,"135585,135824,136063,136302,136540,136779,137018,137257,137496,137735,137974,138212","173944,174480",,,,,,,,,,,,,,,,,,,,,,,,,,
138332,Erdgeschoss,,384931,138229,138232,,0myh3WZ_n4qfTTBBzP88$P,4,,,138332,138378,3d434e23-2215-11db-af45-0030057e0ab1--39,,138294,,"174508,174621",,,,,,,,,,,,,,,,,,,,,,,,,,
138499,Erdgeschoss,,384931,138395,138398,,3o8mpa3GzDYQ6IBuhiSVyi,4,,,138499,138544,3d434e23-2215-11db-af45-0030057e0ab1--993586,,138460,,"174536,174649",,,,,,,,,,,,,,,,,,,,,,,,,,
138665,Erdgeschoss,,384931,138561,138564,,2nXc7um552H8ENhHGb02Qb,4,,,138665,138710,3d434e23-2215-11db-af45-0030057e0ab1--993590,,138627,,"174564,174677",,,,,,,,,,,,,,,,,,,,,,,,,,
138831,Erdgeschoss,,384931,138727,138730,,3lJ5IIr8rEJR1QgcaWekM_,4,,,138831,138877,3d434e23-2215-11db-af45-0030057e0ab1--993598,,138793,,"174113,174339",,,,,,,,,,,,,,,,,,,,,,,,,,
138998,Erdgeschoss,,384931,138894,138897,,0ZsqtTzIn3eR4cziHJULa4,4,,,138998,139043,3d434e23-2215-11db-af45-0030057e0ab1--993602,,138959,,"174141,174367",,,,,,,,,,,,,,,,,,,,,,,,,,
139164,Erdgeschoss,,384931,139060,139063,,2GR6ZfeQTDbe7Mxb47h3ta,4,,,139164,139209,3d434e23-2215-11db-af45-0030057e0ab1--993606,,139126,,"174169,174395",,,,,,,,,,,,,,,,,,,,,,,,,,
139330,Erdgeschoss,,384931,139226,139229,,3qwIlW35XEDAFtPoOyr4ec,4,,,139330,139376,3d434e23-2215-11db-af45-0030057e0ab1--993610,,139292,,"174198,174423",,,,,,,,,,,,,,,,,,,,,,,,,,
139496,Erdgeschoss,,384931,139393,139396,,26Q0gfAx1C4gDazYJOxCzB,4,,,139496,139542,3d434e23-2215-11db-af45-0030057e0ab1--995672,,139458,,"174593,174706",,,,,,,,,,,,,,,,,,,,,,,,,,
170468,Erdgeschoss,,384931,170365,170368,,1ppGgcAZL2ohkwz5scqJ81,4,,,170468,170514,3d434e23-2215-11db-af45-0030057e0ab1--36,,170430,,"173802,173972",,,,,,,,,,,,,,,,,,,,,,,,,,
174827,1. Obergeschoss,,384987,174724,174727,,2Gagj7BlTB08O84ykrNsLK,4,,,174827,174873,04dcbe4f-2226-11db-af45-0030057e0ab1--10,"273199,273227,273255,273284",174789,177991,,,,,,,,,,,,,,,,,,,,,,,,,,,
178111,1. Obergeschoss,,384987,178007,178010,,1O$Mefw19EZBxT4LtgFYoN,4,,,178111,178156,04dcbe4f-2226-11db-af45-0030057e0ab1--11,"273312,273340,273368,273397",178073,181275,,,,,,,,,,,,,,,,,,,,,,,,,,,
181395,1. Obergeschoss,,384987,181291,181294,,26fDWDsK97legb2Y9jUqP1,4,,,181395,181440,04dcbe4f-2226-11db-af45-0030057e0ab1--15,"273425,273453",181356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181561,1. Obergeschoss,,384987,181457,181460,,2Jcp53B3nFMAr3KHQ7VaiR,4,,,181561,181606,04dcbe4f-2226-11db-af45-0030057e0ab1--18,"273481,273509,273538,273566,273594,273622",181523,"183645,185683,187721,189759,191797,193835",273199,,,,,,,,,,,,,,,,,,,,,,,,,,
193955,1. Obergeschoss,,384987,193851,193854,,1DMFoHCzr2TROcMVaOeZhr,4,,,193955,194000,04dcbe4f-2226-11db-af45-0030057e0ab1--19,"273651,273679,273707,273735,273763,273792",193917,"196039,198077,200115,202153,204191,206229",273312,,,,,,,,,,,,,,,,,,,,,,,,,,
206349,1. Obergeschoss,,384987,206245,206248,,2lEu5tVQ1E4hmgSngmZkXh,4,,,206349,206394,04dcbe4f-2226-11db-af45-0030057e0ab1--20,"273820,273848,273876,273905,273933,273961",206310,"206634,206873,207112,207351,207589,207828,208067,208306,208545,208784,209023,209262",273227,,,,,,,,,,,,,,,,,,,,,,,,,,
209381,1. Obergeschoss,,384987,209278,209281,,2AlPgJrkLERv5g8aFkmfHy,4,,,209381,209427,04dcbe4f-2226-11db-af45-0030057e0ab1--21,"273989,274017,274046,274074,274102,274130",209343,"209667,209906,210144,210383,210622,210861,211100,211339,211578,211816,212055,212294",273340,,,,,,,,,,,,,,,,,,,,,,,,,,
212414,1. Obergeschoss,,384987,212310,212313,,1sI2g5jZf5_vB_T0PcJmCw,4,,,212414,212459,04dcbe4f-2226-11db-af45-0030057e0ab1--22,"274159,274187",212376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212580,1. Obergeschoss,,384987,212477,212480,,1TSuoJ7TD4Hu1NqhD7ELwM,4,,,212580,212626,04dcbe4f-2226-11db-af45-0030057e0ab1--25,,212542,,"273651,273989",,,,,,,,,,,,,,,,,,,,,,,,,,
212747,1. Obergeschoss,,384987,212643,212646,,3jLx4tzF52uwtymVVZ3IOn,4,,,212747,212792,04dcbe4f-2226-11db-af45-0030057e0ab1--28,,212708,,"273481,273820",,,,,,,,,,,,,,,,,,,,,,,,,,
212913,1. Obergeschoss,,384987,212809,212812,,06mYE7fR965B340OWIB8nU,4,,,212913,212958,04dcbe4f-2226-11db-af45-0030057e0ab1--31,,212875,,"273509,273848",,,,,,,,,,,,,,,,,,,,,,,,,,
213079,1. Obergeschoss,,384987,212976,212979,,3ckKVG66jCxRXmJTKFDnGb,4,,,213079,213125,04dcbe4f-2226-11db-af45-0030057e0ab1--34,,213041,,"273538,273876",,,,,,,,,,,,,,,,,,,,,,,,,,
213246,1. Obergeschoss,,384987,213142,213145,,3Ksvh9rvfCAx0p8xMG6PgN,4,,,213246,213291,04dcbe4f-2226-11db-af45-0030057e0ab1--37,,213207,,"273566,273905",,,,,,,,,,,,,,,,,,,,,,,,,,
213412,1. Obergeschoss,,384987,213308,213311,,0EwAoGKd16JeylYjdiyWzG,4,,,213412,213457,04dcbe4f-2226-11db-af45-0030057e0ab1--41,,213374,,"273594,273933",,,,,,,,,,,,,,,,,,,,,,,,,,
213578,1. Obergeschoss,,384987,213474,213477,,27K8kz2$n2tPznZhTTzKUs,4,,,213578,213624,04dcbe4f-2226-11db-af45-0030057e0ab1--44,"274215,274243",213540,213863,"273679,274017",,,,,,,,,,,,,,,,,,,,,,,,,,
213983,1. Obergeschoss,,384987,213880,213883,,1k2DWTMTP49xZffsMHOEfL,4,,,213983,214029,04dcbe4f-2226-11db-af45-0030057e0ab1--143,"274271,274300,274328,274356,274384",213945,"216068,218106,220144,222181,224219,226257,228295","273255,273368,273425,274159,274215",,,,,,,,,,,,,,,,,,,,,,,,,,
228415,1. Obergeschoss,,384987,228311,228314,,0V2jlSSP53wgh3t1wxkfIr,4,,,228415,228460,04dcbe4f-2226-11db-af45-0030057e0ab1--755,"274412,274441,274469,274497,274525",228377,"228700,228939,229178,229417,229656,229895,230134,230372,230611,230850,231089,231328,231567,231806,232044,232283,232522,232761,233000,233239,233478,233717,233955,234194,234433,234672,234911,235150","273453,274187,274243",,,,,,,,,,,,,,,,,,,,,,,,,,
235270,1. Obergeschoss,,384987,235166,235169,,23CYdMJBjANOzbSv0ANV0u,4,,,235270,235315,04dcbe4f-2226-11db-af45-0030057e0ab1--39541,,235231,,"274271,274412",,,,,,,,,,,,,,,,,,,,,,,,,,
235436,1. Obergeschoss,,384987,235332,235335,,1FeU4GT_D8ZfhpU8LjTgIB,4,,,235436,235481,04dcbe4f-2226-11db-af45-0030057e0ab1--39543,,235398,,"274300,274441",,,,,,,,,,,,,,,,,,,,,,,,,,
235602,1. Obergeschoss,,384987,235498,235502,,2_o2rg9vv86eGr0xsU4o7I,4,,,235602,235648,04dcbe4f-2226-11db-af45-0030057e0ab1--39545,,235564,,"274328,274469",,,,,,,,,,,,,,,,,,,,,,,,,,
235769,1. Obergeschoss,,384987,235665,235668,,04f_yNtIH5Khr97c3Jo0Cz,4,,,235769,235814,04dcbe4f-2226-11db-af45-0030057e0ab1--39547,,235730,237853,"274356,274497",,,,,,,,,,,,,,,,,,,,,,,,,,
237973,1. Obergeschoss,,384987,237869,237872,,2ysG3CXY53wOJaxG4AUsXL,4,,,237973,238018,04dcbe4f-2226-11db-af45-0030057e0ab1--39655,,237935,,"273707,274046",,,,,,,,,,,,,,,,,,,,,,,,,,
238139,1. Obergeschoss,,384987,238035,238038,,23cc_ZrKX5xBGPE76K9t9D,4,,,238139,238184,04dcbe4f-2226-11db-af45-0030057e0ab1--39657,,238101,,"273735,274074",,,,,,,,,,,,,,,,,,,,,,,,,,
238305,1. Obergeschoss,,384987,238202,238205,,20PrlfL0H7EAPiTxxuLPmm,4,,,238305,238351,04dcbe4f-2226-11db-af45-0030057e0ab1--39659,,238267,,"273763,274102",,,,,,,,,,,,,,,,,,,,,,,,,,
238472,1. Obergeschoss,,384987,238368,238371,,0LNrW1uVP73h4u2nff2nII,4,,,238472,238517,04dcbe4f-2226-11db-af45-0030057e0ab1--39661,,238433,,"273792,274130",,,,,,,,,,,,,,,,,,,,,,,,,,
269161,1. Obergeschoss,,384987,269058,269061,,1cS3hCo112s9x2OPvV6DP3,4,,,269161,269207,04dcbe4f-2226-11db-af45-0030057e0ab1--12,,269123,,"273284,273397",,,,,,,,,,,,,,,,,,,,,,,,,,
269658,1. Obergeschoss,,384987,269555,269558,,2EvHxY7_zEjAnMLiYosoho,4,,,269658,269708,04dcbe4f-2226-11db-af45-0030057e0ab1--9,,269620,269952,"273622,273961,274384,274525",,,,,,,,,,,,,,,,,,,,,,,,,,
274647,2. Obergeschoss,,385111,274544,274547,,1nNe4sWQDBoAXlIX1L1Bh0,4,,,274647,274693,6b89f2c7-223d-11db-af45-0030057e0ab1--9,"370949,370977,371005,371033",274609,274933,,,,,,,,,,,,,,,,,,,,,,,,,,,
275052,2. Obergeschoss,,385111,274949,274952,,3Rrmgq7PDE28j4u7uXNG_P,4,,,275052,275098,6b89f2c7-223d-11db-af45-0030057e0ab1--10,"371062,371090,371118,371146",275014,278216,,,,,,,,,,,,,,,,,,,,,,,,,,,
278336,2. Obergeschoss,,385111,278232,278235,,1MnvmOns5FFR7Zv2lQ4kku,4,,,278336,278382,6b89f2c7-223d-11db-af45-0030057e0ab1--11,"371174,371203,371231,371259",278298,281500,,,,,,,,,,,,,,,,,,,,,,,,,,,
281620,2. Obergeschoss,,385111,281516,281519,,2XPTMZUan11OMOOqalloHO,4,,,281620,281665,6b89f2c7-223d-11db-af45-0030057e0ab1--15,"371287,371316",281582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281786,2. Obergeschoss,,385111,281682,281685,,3hOA0AE_1AOf2IYfThzOQZ,4,,,281786,281831,6b89f2c7-223d-11db-af45-0030057e0ab1--17,"371344,371372,371400,371428,371457",281748,"283870,285908,287946,289984,292022,294060","370949,371062",,,,,,,,,,,,,,,,,,,,,,,,,,
294180,2. Obergeschoss,,385111,294076,294079,,0vuHUlI5fBQvwZN1sz6i2p,4,,,294180,294225,6b89f2c7-223d-11db-af45-0030057e0ab1--18,"371485,371513,371541,371570,371598,371626",294142,"296264,298302,300340,302378,304416,306454",371174,,,,,,,,,,,,,,,,,,,,,,,,,,
306574,2. Obergeschoss,,385111,306470,306473,,1Ha_ZfBhrBEgFcerxq2bao,4,,,306574,306619,6b89f2c7-223d-11db-af45-0030057e0ab1--19,"371654,371682,371711,371739,371767",306535,"306859,307098,307337,307576,307814,308053,308292,308531,308770,309009,309248,309487","370977,371090",,,,,,,,,,,,,,,,,,,,,,,,,,
309606,2. Obergeschoss,,385111,309503,309506,,1$ZbBwI5v3ShYoznYo0g53,4,,,309606,309652,6b89f2c7-223d-11db-af45-0030057e0ab1--20,"371795,371824,371852,371880,371908,371936",309568,"309892,310131,310369,310608,310847,311086,311325,311564,311803,312041,312280,312519",371203,,,,,,,,,,,,,,,,,,,,,,,,,,
